label_bullying,text_message
1,LOL  no he said  What do you call a jail cell to a gay guy? Paradise! ahaha.
1,truth on both counts that guy is an ass  and their product is sub par. I tell people try Dalesandros orJim's
1,Shakespeare nerd! don't be a fool
1,you are SUCH a fucking dork
1,Heh. Fuck 'em WHERE?!?
1,damn it i totally forgot that one!
1,I hate trying to hear over loud music lol
1,do you get one if someone sticks their boot up your ass?
1,damn that is shady. Why would they put out a false report?
1,I do but it sucks at scrabble.
1,damn  won't be going to that.
1,This guy was that weird solid fat looking type with skinny legs. More funny than scary
1,here's how to teach you phone to say fuck properly. Don't tell your parents. http://snipurl.com/9iryv
0,Fucking brilliant mate! Well done.
1,wow r u serious? damn did that period of time skip over you? lol
1,damn! i knew if i had said nobu that auto-tune would already be hummin
1,ew u slut get on skype &lt;333333
1,Same with prospective clients.  I'm returning YOUR call  dumb ass.
0,I can't believe you're still having Internet issues.  Pain in the ass!
0,Damn that sounds good.  I love hush puppies!
1,dude no offence you're awesome but currently I think I hate you. :0)
1,Figured tis the season to be fat. For a bit. And then start working properly on weight in the New Year-A is coming to gym with me!
1,You have no idea how damn tempting that is. I've already procrastinated by drawing roads and zebra crossings ;)
1,whats the operating system on it? i have windows vista and vista sucks bad..it is full of bugs still. shuts down and freezing alot
1,wow that sucks! well i wish you luck with all that :) i am going to crash so have a good night ok and stay warm.its freezing here
1,you're gonna get fat!
1,LOL! not bad for a gangsta bitch...wo pretends to be classy...LOL! I love the holidays. My fav... 2nd to my Bday!
1,@lauriewrites OMG...Margeaux can reach this octave range that I swear makes me see red! and she knows it. grates my fucking nerves
1,you can fuck right off about that hoodie thieving comment
1,point taken. fuck.
0,why you being so emo?!
1,grrr I hate that. I have an ex-friend who only gets in touch when they have something great to tell me about themselves... o_0
1,Oh yeah. That would be a good one. I still think they could kick ass doing "Got to Get You Into My Life."
1,by a str8 terms technically no penetration means you still have ur vcard but in gay terms she isn't a virgin. sex is sex
1,whiterabbit819 stFu u ass i care and thats all that matters!
1,y'all are so fucking classy. miss you!
0,congratu-fucking-lations  miss jenna!
1,says "ahaha thankss. my auntie kim always says it grassy ass=] she's amazing."
1,but you know what i hate ? the comments that are anonymous that i can't figure out who they are.
1,Fuck yeah. I noticed that too.
1,Yep  it's blocking the absurd hate ur preparing to throw my way in 5....4...3.....2......1
0,Dick Rydeeeerrrrssss
0,Episode 4 fuck boy
0,i wish i didn't own it  it just takes up space here...i haven't even ever unboxed it  i hate games :P (jk  jk)
1,I don't think gay rights groups could force churches into gay marriage  just as churches can't force gays to become straight #tcot
1,yeah apparently anytime you use the word "hate" on a tweet  your ass gets retweeted and subsequently followed.  Reminds me of &#9773;.
1,Bitch!  You weren't following me!
1,Hey  don't knock the Port+OJ until you've tried it.As cold remedies go  you're still sick but no longer give a damn. ;)
0,Don't hate me. I bought the Coldplay EP.
1,Now THAT's an adventure that I will pass on. Oh damn  I do have to take a present back. NO!!
1,I don't use the touchpad(I hate them) I always use a USB mouse. We are a toshiba family.. we have four
1,Damn Jim idk what to say:/ Sorry man.
1,ahhh yur a slut for that stache!! damn gurl...tug it once for me too
1,Totally.  The ass end of my Jeep is not  but no life forms were impacted.
1,Bitch  I was doing laundry first. haha jk. Or am I?
1,Mind your own state politics. Joe Smith was a mammal before a prophet. Some mammals are gay and even heterosexuals have anal sex.
1, I'd like to get a signed copy of 'Running Like a Fat Bastard'. Pleez. Only this will complete my fitness lit collection.
1,Hopefully  I'll be able to get the damn things on- he's ferocious when cornered  hungry  or just feeling rascally...
0,i hate planes...just try to sleep. Have a safe trip!
0,ouch that sucks.. Sorry I wouldn't even know of one in Cleveland.  I will stick with guitars.
1,The ole Cell Phone Yeller in the Elevator. That sucks.
0,i agree  tooooo damn cold!
0,so u hate christmas 2?
1,I love them too. Though I have to say that Sylar is my favorite villian in the show. I love to hate him. Hehe.
0,Damn - I'm really in trouble now. But I always like to take risks and clearly this is going to be one for me...Thx for checkin!
1,Yeah! This blond gay guy came to audition. I almost fell out of my chair when I saw him. He looked identical to chris corner!
1,- and btw I hate the new Pepsi logo/can. Maybe cause I didn't get one in the mail...ha j/k
0,Yes... think about how many 32 oz cups of poison were sold this morning  2go with hearty breakfasts of fat & carbs.
1,I nominate @benmack for a Shorty Award in #business because he is a bad ass who says it likes he means it.
1,just found the email buried in inbox - count me **IN** i've been on the receiving end of foodbanks growing up. it SUCKS BIGTIME
0,sounds great  what time should I be there? Oh  I hate garlic  can u leave it off my broccoli? Kthxbai &#58389;
0,Hey Mr.B!  I'm having a nerd fest at the moment playing w/ my new Google Chrome.  How's life with you?
1,hate to rub it in but it says 70 on the thermometer here. May have to do my beach walk early today to aviod sprinkles.
1,did you see Mike Huckabee on Daily Show earlier this week? It got pretty intense with gay marriage topic.
1,Avocado is my FAVOURITE 'good fat'. Hahaha... I'm afraid I indulged 2day and had my avocado w homemade cheese nachos & black olives.
1,Mine  I seem to fuck it up all the time. I'm off ~30 bucks. I'll leave it that way for 2-3 months and finally put an entry (cont)
1,Fuck you and your snow! Or  bring some of it down here? ;)
1,We've maybe had 1" total here across 3-4 different "snows" My first time with snow tires ever and I can't have any damn fun!
1,man! and you're texting while driving? haha crazy! damn you're lucky. i wish my parents would let me go! 30% chance i'm going
1,aw that sucks!
1,oh that sucks! apply for targets/walmarts
1,haha i don't really like walmart that much either. hmm yeah that sucks :( hope you find one
0,There are a few good knitting videos on Youtube. A combo of those  Stitch n Bitch  and nice neightbor ladies taught me :)
1,Hey! Remember me? Lizzy from the David Cook forums. How've you been? (I'm guessing pretty damn awesome right now... =P)
1,Reid I made it!  urghhh... I hate shopping. The trauma of it sent me hiding under the covers. Or maybe that was the cold.
1,Damn you for seeing the season premire over a month ago!!
1,You don't even know that half  trust me sallie mae is the one bitch I wish I could divorce right now
0,Jealous. Want. (But getting to places sucks so bad right now.)
1,HATE.YOU.SO.MUCH.
1,I hate you.
1,Damn straight!
1,Hey thx!  I just hate to have Win XP crash anymore than necessary.  That is why I have been so conservative.  I'm gonna try Chrome.
1,I hate when it happens to people that are nice. They don't deserve embarassment of that sort.
1,ugh  you know ro fucking reminded me about red bull.  i told her when i wake up my bibingka's gonna be sore. )-: nightmares!!
1,omg is he like 19? MUAHAHAHAHAAHAHAHAHAHAHAHAHAAHA you're such a fucking cradle snatcher  bb.
1,faka... update your twitter you fucking homo sapien.
1,we r so fucking on for real. I might leave after Josh  but i can't wait! &gt;_&lt;
0,don't hate!
1,dropped off some old 3.5" floppies. A System Disk and Mac Paint.  Retro Mac crap kicks ass! - Photo: http://bkite.com/02RHw
1,I mean you hate it but you bought it  doesn't that speak for itself
1,Could be some accounts getting removed after suspicious behavior.  Damn spammers...
0,haha  i only buy candles that smell like cupcakes... or cookies... i'm so fat.
1,Damn what the hell is the deal with the Drama Queens coming out of the woodwork lately?
1,There was a MAD ABOUT YOU/ DICK VAN DYKE crossover about a decade ago.  Carl Reiner reprised his role as Alan Brady.
1,wait until you have a final cut on your documentary before the sex change.  You don't want to fuck up continuity.
1,freak yeah  i do
1,Yea its got a heatsink bigger than a server lol. Its a great machine. I am loving it except for the leg is bent. DAMN COURIERS GRR
1,sure  I could use a lil snow here. The people would freak out here. LOL
1,im sad there's only 15 more minutes left! i hate how it shows only once a week lol
1,dude.. I just think the twinke or whateva you call it... It damn cool.. LOL
1,SWEEET you've just become cooler in my book or as someone said earlier today.. kick ass... so 80's :)
1,Amen.  Thrilled to see Brad Sucks on Rock Band 2. Congrats man  I hope you get some of those 80 MS Points. @bradsucks FTW!
1,happy for you  sucks for me!  this should have been SNOW!
1,immortal? invincible  privileged  all-powerful  above-da-law  I-am-da-law  da ends justify da means  I don't give a fuck I'm IT...
1,i hate how it never snows there... and you live IN CANADA! do you want some of ours? I hate snow.
1,i was afraid people would think i meant actual buckeyes! i hate peanut butter  but when its w/chocolate  its ok lol yummm
0,ha ha ha ha damn good :D
1,what the? how the? damn it
0,I was *sure* I told you both at the wedding...Damn that open bar!
1,do you under stand how much i give a fuck?
1,you can take the girl out of the hood but you can't take the hood out of the girl. Detroit didn't make me a pussy that's forsure
1,im horny god damn porn fuck eon now I need real cock. where's ashley!
1,I would only fuck you if I was drunk... lulz.
0,its fucking terrible my friend and I left
1,bitch better share this vivid alt shit isnt doing anything for my vagina and its moistness. fuck.... EON I WANT TOSEECOPULATION
1,you cock juggling thundercunt!!!! I have the best childish insults ever.
1,Yes! All of those twitters were directed at Frank Miller and his horrible screen play! DAMN YOU FRANK MILLER ILL KEEL YOU!
1,ZOMGZ Fontfeed! I am such a Font Freak&#174;. I used to have 5000 fonts on my puter. The poor thing nearly choked to death on them.
1,..........I hate SUVs. They're a great big ugly road hazard as far as I'm concerned. And very few people really NEED them.
1,your first time? you'll soon be sick of the damn thing...
1,damn australians!
1,Oh  that sucks. Why I blew off my own appointment yesterday. I just couldn't face the wait.
1,At the C's before I hit the hay. Still hate Boston?
1,yeah it really sucks I need to manage my time better I guess or maybe I should party haha. Oh well. C'est la vie I guess.
0,Nope. I fell on my ass on the way home.
1,slap a bitch? What you want to do is CHOKE A BITCH like Wayne Brady!
0,it is our wedding anniversary today.  He got me NOTHING. Not even a damn card. So he should go and get me donuts!  LOL
1,I got fuck all for Christmas babe. How about you?
1,--well...i had to pee...and my stupid ass lifted the seat with the same hand i was holdin the phone in...then...PLOOP!!!
1,damn straight! I say you  me and danie have an epic rap party over break since we'll all be off. Yes?
1,haha someone told me katie (?) was a bitch so I was like ehh. Death cab & JACKS MANNEQUIN FGHSDJ &lt;3 hehe
